
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1949,26,NYY,,,9,0,,12,36,33.3,179,0,0.0,5,13.9,0,5.0,-1.3,14.9,19.9,11.0,,,,,,0,0,
Career,,,,,9,0,,12,36,33.3,179,0,0.0,5,13.9,0,5.0,-1.3,14.9,19.9,11.0,,,,,,0,0,
