
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1946+,26,BDA,KR/P/PR/TB,,12,11,,135,269,50.2,1886,13,4.8,15,5.6,0,7.0,5.5,14.0,157.2,66.0,,,,,,0,0,
1947,27,2TM,,,11,3,,61,143,42.7,762,7,4.9,8,5.6,0,5.3,3.8,12.5,69.3,52.8,,,,,,0,0,
,,BDA,,,2,0,,12,34,35.3,112,1,2.9,1,2.9,0,3.3,2.6,9.3,56.0,42.8,,,,,,0,0,
,,LAD,P/PR/qb,,9,3,,49,109,45.0,650,6,5.5,7,6.4,0,6.0,4.2,13.3,72.2,56.0,,,,,,0,0,
1948,28,LAD,P/TB,,14,10,,185,369,50.1,2403,21,5.7,20,5.4,0,6.5,5.2,13.0,171.6,67.4,,,,,,0,0,
1949,29,LAD,P/TB,,12,6,,65,153,42.5,825,4,2.6,9,5.9,0,5.4,3.3,12.7,68.8,44.2,,,,,,0,0,
Career,,,,,49,30,,446,934,47.8,5876,45,4.8,52,5.6,0,6.3,4.7,13.2,119.9,61.0,,,,,,0,0,
3 yrs,,LAD,,,35,19,,299,631,47.4,3878,31,4.9,36,5.7,0,6.1,4.6,13.0,110.8,59.8,,,,,,0,0,
2 yrs,,BDA,,,14,11,,147,303,48.5,1998,14,4.6,16,5.3,0,6.6,5.1,13.6,142.7,63.4,,,,,,0,0,
