
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1949,22,NYY,,,3,0,,6,18,33.3,60,0,0.0,2,11.1,20,3.3,-1.7,10.0,20.0,4.2,,,,,,0,0,
Career,,,,,3,0,,6,18,33.3,60,0,0.0,2,11.1,20,3.3,-1.7,10.0,20.0,4.2,,,,,,0,0,
