
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1937,22,NYG,,,7,0,,2,13,15.4,18,0,0.0,2,15.4,0,1.4,-5.5,9.0,2.6,0.0,,,,,,0,0,
Career,,,,,7,0,,2,13,15.4,18,0,0.0,2,15.4,0,1.4,-5.5,9.0,2.6,0.0,,,,,,0,0,
