
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1948,22,GNB,qb,,6,1,,4,17,23.5,20,0,0.0,0,0.0,10,1.2,1.2,5.0,3.3,39.6,,,,,,0,0,
Career,,,,,6,1,,4,17,23.5,20,0,0.0,0,0.0,10,1.2,1.2,5.0,3.3,39.6,,,,,,0,0,
