
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1960,,BOS,P,14,10,2,1-1-0,27,63,42.9,251,1,1.6,6,9.5,31,4.0,0.0,9.3,25.1,20.1,,,,,,,,2
1961,,DTX,,14,1,,,0,0,,0,0,,0,,0,,,,0.0,,,,,,,0,0,0
Career,,,,,11,2,1-1-0,27,63,42.9,251,1,1.6,6,9.5,31,4.0,0.0,9.3,22.8,20.1,,,,,,0,0,2
1 yr,,BOS,,,10,2,1-1-0,27,63,42.9,251,1,1.6,6,9.5,31,4.0,0.0,9.3,25.1,20.1,,,,,,,,2
1 yr,,DTX,,,1,0,,0,0,,0,0,,0,,0,,,,0.0,,,,,,,0,0,0
