
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1953,22,CRD,QB,9,11,6,0-5-1,80,192,41.7,1149,8,4.2,11,5.7,77,6.0,4.2,14.4,104.5,51.8,,,,,,0,0,
1956,25,CRD,qb,17,9,2,1-1-0,28,57,49.1,333,3,5.3,5,8.8,34,5.8,2.9,11.9,37.0,48.4,,,,,,0,0,
Career,,,,,20,8,1-6-1,108,249,43.4,1482,11,4.4,16,6.4,77,6.0,3.9,13.7,74.1,51.0,,,,,,0,0,
