
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1946,25,LAD,qb,,12,3,,67,127,52.8,917,7,5.5,14,11.0,0,7.2,3.4,13.7,76.4,54.9,,,,,,0,0,
1947,26,CHR,,,1,0,,2,7,28.6,-5,0,0.0,2,28.6,0,-0.7,-13.6,-2.5,-5.0,0.0,,,,,,0,0,
1948,27,CHR,qb,,3,2,,7,32,21.9,60,1,3.1,3,9.4,0,1.9,-1.7,8.6,20.0,10.9,,,,,,0,0,
Career,,,,,16,5,,76,166,45.8,972,8,4.8,19,11.4,0,5.9,1.7,12.8,60.8,41.1,,,,,,0,0,
2 yrs,,CHR,,,4,2,,9,39,23.1,55,1,2.6,5,12.8,0,1.4,-3.8,6.1,13.8,8.5,,,,,,0,0,
1 yr,,LAD,,,12,3,,67,127,52.8,917,7,5.5,14,11.0,0,7.2,3.4,13.7,76.4,54.9,,,,,,0,0,
