
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1940,23,PHI,,,9,0,,28,85,32.9,565,1,1.2,3,3.5,0,6.6,5.3,20.2,62.8,46.4,,,,,,0,0,
1941,24,PHI,qb,,11,1,,6,10,60.0,62,1,10.0,0,0.0,15,6.2,8.2,10.3,5.6,111.2,,,,,,0,0,
Career,,,,,20,1,,34,95,35.8,627,2,2.1,3,3.2,15,6.6,5.6,18.4,31.4,53.3,,,,,,0,0,
