
,,,,,Games,Games,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,,,
Year,Age,Tm,Pos,No.,G,GS,Att,Yds,TD,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,Lng,R/G,Y/G,YScm,RRTD,Fmb
1960,,BOS,P,14,10,2,7,44,0,21,6.3,4.4,0.7,,,,,,,,,44,0,2
Career,,,,,11,2,7,44,0,21,6.3,4.0,0.6,,,,,,,,,44,0,2
1 yr,,BOS,,,10,2,7,44,0,21,6.3,4.4,0.7,,,,,,,,,44,0,2
1 yr,,DTX,,,1,0,0,0,0,0,,0.0,0.0,,,,,,,,,0,0,0
