
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1941*,24,CHI,,,10,0,,13,40,32.5,353,5,12.5,3,7.5,48,8.8,8.0,27.2,35.3,74.3,,,,,,,,
Career,,,,,10,0,,13,40,32.5,353,5,12.5,3,7.5,48,8.8,8.0,27.2,35.3,74.3,,,,,,,,
