
,,,,,Games,Games,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,,,
Year,Age,Tm,Pos,No.,G,GS,Att,Yds,TD,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,Lng,R/G,Y/G,YScm,RRTD,Fmb
1954,22,NYG,qb,12,10,2,19,-21,1,3,-1.1,-2.1,1.9,,,,,,,,,-21,1,5
1955,23,NYG,,12,3,,1,-3,0,-3,-3.0,-1.0,0.3,,,,,,,,,-3,0,1
1957,25,NYG,,12,1,,3,3,0,3,1.0,3.0,3.0,,,,,,,,,3,0,0
1960,28,LAC,qb,19,2,2,3,11,0,9,3.7,5.5,1.5,,,,,,,,,11,0,1
Career,,,,,18,4,26,-10,1,9,-0.4,-0.6,1.4,,,,,,,,,-10,1,7
4 yrs,,NYG,,,16,2,23,-21,1,3,-0.9,-1.3,1.4,,,,,,,,,-21,1,6
1 yr,,LAC,,,2,2,3,11,0,9,3.7,5.5,1.5,,,,,,,,,11,0,1
