
,,,,,Games,Games,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,,,
Year,Age,Tm,Pos,No.,G,GS,Att,Yds,TD,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,Lng,R/G,Y/G,YScm,RRTD,Fmb
1957,25,CRD,,12,5,,8,12,0,8,1.5,2.4,1.6,,,,,,,,,12,0,0
Career,,,,,6,,8,12,0,8,1.5,2.0,1.3,,,,,,,,,12,0,0
1 yr,,CRD,,,5,0,8,12,0,8,1.5,2.4,1.6,,,,,,,,,12,0,0
1 yr,,OAK,,,1,0,0,0,0,0,,0.0,0.0,,,,,,,,,0,0,0
