
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1945+,25,RAM,K/P/QB,,10,4,,89,171,52.0,1609,14,8.2,17,9.9,84,9.4,6.6,18.1,160.9,72.4,,,,,,,,
1946+,26,RAM,K/P/QB,,11,4,,127,251,50.6,1747,17,6.8,17,6.8,57,7.0,5.3,13.8,158.8,67.6,,,,,,0,0,
1947,27,RAM,K/P/QB,,12,8,,96,221,43.4,1210,8,3.6,18,8.1,45,5.5,2.5,12.6,100.8,39.2,,,,,,0,0,
1948,28,RAM,K/P/QB,,11,8,,87,180,48.3,1354,14,7.8,18,10.0,80,7.5,4.6,15.6,123.1,60.0,,,,,,0,0,
1949+,29,RAM,K/P/QB,,12,11,,154,296,52.0,2168,17,5.7,24,8.1,71,7.3,4.8,14.1,180.7,61.3,,,,,,,,
1950*,30,RAM,K/P/qb,7,12,6,4-2-0,122,213,57.3,1540,11,5.2,13,6.1,72,7.2,5.5,12.6,128.3,71.7,,,,,,,,
1951*,31,RAM,K/QB,7,11,10,7-3-0,88,176,50.0,1566,13,7.4,10,5.7,91,8.9,7.8,17.8,142.4,81.8,,,,,,,,
1952,32,RAM,K/P/qb,7,12,6,3-3-0,51,109,46.8,655,3,2.8,11,10.1,63,6.0,2.0,12.8,54.6,35.7,,,,,,,,
Career,,,,,91,57,14-8-0,814,1617,50.3,11849,97,6.0,128,7.9,91,7.3,5.0,14.6,130.2,61.6,,,,,,0,0,
