
,,,,,Games,Games,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,,,
Year,Age,Tm,Pos,No.,G,GS,Att,Yds,TD,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,Lng,R/G,Y/G,YScm,RRTD,Fmb
1960,25,RAM,qb,10,4,1,2,7,0,6,3.5,1.8,0.5,,,,,,,,,7,0,0
1965,30,STL,qb,11,7,3,2,4,0,2,2.0,0.6,0.3,,,,,,,,,4,0,1
Career,,,,,26,5,4,11,0,6,2.8,0.4,0.2,,,,,,,,,11,0,1
3 yrs,,STL,,,12,3,2,4,0,2,2.0,0.3,0.2,,,,,,,,,4,0,1
2 yrs,,RAM,,,6,1,2,7,0,6,3.5,1.2,0.3,,,,,,,,,7,0,0
1 yr,,DAL,,,2,0,0,0,0,0,,0.0,0.0,,,,,,,,,0,0,0
1 yr,,HOU,,,6,1,0,0,0,0,,0.0,0.0,,,,,,,,,0,0,0
