
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1935,23,CHI,db,,12,1,,11,37,29.7,121,1,2.7,2,5.4,0,3.3,1.4,11.0,10.1,27.2,,,,,,0,0,
1936,24,NYG,,,5,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,0,0,
Career,,,,,17,1,,11,38,28.9,121,1,2.6,2,5.3,0,3.2,1.3,11.0,7.1,27.2,,,,,,0,0,
1 yr,,CHI,,,12,1,,11,37,29.7,121,1,2.7,2,5.4,0,3.3,1.4,11.0,10.1,27.2,,,,,,0,0,
1 yr,,NYG,,,5,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,0,0,
