
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1937,24,RAM,TB,,10,6,,25,66,37.9,378,2,3.0,6,9.1,0,5.7,2.2,15.1,37.8,29.7,,,,,,0,0,
1938,25,RAM,K/TB,,10,6,,36,87,41.4,631,7,8.0,9,10.3,0,7.3,4.2,17.5,63.1,54.0,,,,,,0,0,
1939,26,CHI,,,8,0,,5,12,41.7,135,0,0.0,2,16.7,0,11.3,3.8,27.0,16.9,44.1,,,,,,0,0,
1940*,27,CHI,,,11,0,,5,22,22.7,145,1,4.5,1,4.5,39,6.6,5.5,29.0,13.2,50.8,,,,,,,,
1941*,28,CHI,K,,11,0,,13,28,46.4,353,3,10.7,2,7.1,59,12.6,11.5,27.2,32.1,98.8,,,,,,,,
1943,30,CHI,K/qb,,10,7,,7,26,26.9,116,0,0.0,4,15.4,55,4.5,-2.5,16.6,11.6,6.1,,,,,,,,
Career,,,,,60,19,,91,241,37.8,1758,13,5.4,24,10.0,59,7.3,3.9,19.3,29.3,42.3,,,,,,0,0,
4 yrs,,CHI,,,40,7,,30,88,34.1,749,4,4.5,9,10.2,59,8.5,4.8,25.0,18.7,41.5,,,,,,0,0,
2 yrs,,RAM,,,20,12,,61,153,39.9,1009,9,5.9,15,9.8,0,6.6,3.4,16.5,50.5,42.8,,,,,,0,0,
