
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1947,24,SFO,,,4,0,,5,16,31.3,48,0,0.0,2,12.5,0,3.0,-2.6,9.6,12.0,1.0,,,,,,0,0,
1948,25,SFO,,,10,0,,8,22,36.4,114,1,4.5,3,13.6,0,5.2,0.0,14.3,11.4,29.5,,,,,,0,0,
1949,26,SFO,qb,,9,1,,9,23,39.1,95,0,0.0,4,17.4,0,4.1,-3.7,10.6,10.6,12.3,,,,,,0,0,
1951,28,NYY,,53,1,,,1,8,12.5,9,0,0.0,0,0.0,9,1.1,1.1,9.0,9.0,39.6,,,,,,0,0,
Career,,,,,24,1,,23,69,33.3,266,1,1.4,9,13.0,9,3.9,-1.7,11.6,11.1,11.2,,,,,,0,0,
3 yrs,,SFO,,,23,1,,22,61,36.1,257,1,1.6,9,14.8,0,4.2,-2.1,11.7,11.2,15.6,,,,,,0,0,
1 yr,,NYY,,,1,0,,1,8,12.5,9,0,0.0,0,0.0,9,1.1,1.1,9.0,9.0,39.6,,,,,,0,0,
