
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1954,26,PIT,K,17,8,,,24,73,32.9,305,1,1.4,6,8.2,37,4.2,0.8,12.7,38.1,17.2,,,,,,0,0,
1955,27,GNB,,15,2,,,2,4,50.0,27,0,0.0,0,0.0,18,6.8,6.8,13.5,13.5,71.9,,,,,,0,0,
Career,,,,,10,,,26,77,33.8,332,1,1.3,6,7.8,37,4.3,1.1,12.8,33.2,20.0,,,,,,0,0,
1 yr,,GNB,,,2,0,,2,4,50.0,27,0,0.0,0,0.0,18,6.8,6.8,13.5,13.5,71.9,,,,,,0,0,
1 yr,,PIT,,,8,0,,24,73,32.9,305,1,1.4,6,8.2,37,4.2,0.8,12.7,38.1,17.2,,,,,,0,0,
