
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1952,22,NYG,,47,6,,,25,58,43.1,320,0,0.0,5,8.6,35,5.5,1.6,12.8,53.3,25.1,,,,,,0,0,
Career,,,,,6,,,25,58,43.1,320,0,0.0,5,8.6,35,5.5,1.6,12.8,53.3,25.1,,,,,,0,0,
