
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1943,24,NYG,tb,,10,6,,24,53,45.3,396,3,5.7,3,5.7,56,7.5,6.1,16.5,39.6,66.2,,,,,,,,
1946,27,NYG,,,4,0,,10,19,52.6,156,2,10.5,0,0.0,35,8.2,10.3,15.6,39.0,115.2,,,,,,0,0,
Career,,,,,14,6,,34,72,47.2,552,5,6.9,3,4.2,56,7.7,7.2,16.2,39.4,79.2,,,,,,0,0,
