
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1942,23,DET,bb,,10,1,,7,17,41.2,64,0,0.0,1,5.9,15,3.8,1.1,9.1,6.4,27.6,,,,,,0,0,
1943,24,DET,BB,,9,5,,1,5,20.0,8,0,0.0,2,40.0,8,1.6,-16.4,8.0,0.9,0.0,,,,,,0,0,
Career,,,,,19,6,,8,22,36.4,72,0,0.0,3,13.6,15,3.3,-2.9,9.0,3.8,6.4,,,,,,0,0,
