
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1945,23,CRD,qb,,3,1,,3,17,17.6,43,0,0.0,2,11.8,26,2.5,-2.8,14.3,14.3,0.0,,,,,,0,0,
Career,,,,,3,1,,3,17,17.6,43,0,0.0,2,11.8,26,2.5,-2.8,14.3,14.3,0.0,,,,,,0,0,
