
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1949,22,NYY,QB,,12,12,,51,150,34.0,801,5,3.3,16,10.7,0,5.3,1.2,15.7,66.8,24.2,,,,,,,,
1950,23,DET,,28,4,,,0,0,,0,0,,0,,0,,,,0.0,,,,,,,0,0,
1952,25,CRD,qb,9,10,1,0-1-0,35,96,36.5,582,5,5.2,9,9.4,47,6.1,2.9,16.6,58.2,36.0,,,,,,0,0,
Career,,,,,26,13,0-1-0,86,246,35.0,1383,10,4.1,25,10.2,47,5.6,1.9,16.1,53.2,28.6,,,,,,0,0,
1 yr,,CRD,,,10,1,0-1-0,35,96,36.5,582,5,5.2,9,9.4,47,6.1,2.9,16.6,58.2,36.0,,,,,,0,0,
1 yr,,DET,,,4,0,,0,0,,0,0,,0,,0,,,,0.0,,,,,,,0,0,
1 yr,,NYY,,,12,12,,51,150,34.0,801,5,3.3,16,10.7,0,5.3,1.2,15.7,66.8,24.2,,,,,,,,
