
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1948,22,RAM,,,3,0,,2,2,100.0,4,0,0.0,0,0.0,3,2.0,2.0,2.0,1.3,79.2,,,,,,0,0,
Career,,,,,3,0,,2,2,100.0,4,0,0.0,0,0.0,3,2.0,2.0,2.0,1.3,79.2,,,,,,0,0,
