
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1954,22,NYG,qb,12,10,2,1-1-0,50,101,49.5,781,6,5.9,7,6.9,72,7.7,5.8,15.6,78.1,66.5,,,,,,0,0,
1955,23,NYG,,12,3,,,6,16,37.5,46,0,0.0,0,0.0,14,2.9,2.9,7.7,15.3,45.8,,,,,,0,0,
1956,24,NYG,,12,2,,,4,7,57.1,54,0,0.0,1,14.3,21,7.7,1.3,13.5,27.0,42.3,,,,,,,,
1957,25,NYG,,12,1,,,2,2,100.0,39,1,50.0,0,0.0,28,19.5,29.5,19.5,39.0,158.3,,,,,,0,0,
1960,28,LAC,qb,19,2,2,1-1-0,15,23,65.2,112,1,4.3,1,4.3,19,4.9,3.8,7.5,56.0,73.1,,,,,,,,1
Career,,,,,18,4,2-2-0,77,149,51.7,1032,8,5.4,9,6.0,72,6.9,5.3,13.4,57.3,66.7,,,,,,0,0,1
4 yrs,,NYG,,,16,2,1-1-0,62,126,49.2,920,7,5.6,8,6.3,72,7.3,5.6,14.8,57.5,65.6,,,,,,0,0,
1 yr,,LAC,,,2,2,1-1-0,15,23,65.2,112,1,4.3,1,4.3,19,4.9,3.8,7.5,56.0,73.1,,,,,,,,1
