
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1954,23,SFO,,12,6,,,4,14,28.6,82,0,0.0,2,14.3,29,5.9,-0.6,20.5,13.7,11.9,,,,,,0,0,
1955,24,SFO,,12,11,,,4,12,33.3,40,0,0.0,0,0.0,27,3.3,3.3,10.0,3.6,43.7,,,,,,0,0,
Career,,,,,17,,,8,26,30.8,122,0,0.0,2,7.7,29,4.7,1.2,15.3,7.2,15.2,,,,,,0,0,
