
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1950,22,SFO,S,62,10,,,9,20,45.0,108,0,0.0,2,10.0,50,5.4,0.9,12.0,10.8,22.5,,,,,,0,0,
1951,23,SFO,,62,12,,,0,0,,0,0,,0,,0,,,,0.0,,,,,,,0,0,
1952,24,SFO,LLB,15,12,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,0,0,
1953,25,SFO,P,15,12,2,,22,49,44.9,259,1,2.0,2,4.1,28,5.3,3.9,11.8,21.6,51.3,,,,,,0,0,
Career,,,,,46,2,,31,70,44.3,367,1,1.4,4,5.7,50,5.2,3.0,11.8,8.0,41.8,,,,,,0,0,
