
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1942,25,CHI,qb,,11,1,,37,88,42.0,951,11,12.5,16,18.2,68,10.8,5.1,25.7,86.5,82.1,,,,,,,,
1946,29,LAD,QB,,14,8,,105,182,57.7,1250,12,6.6,14,7.7,68,6.9,4.7,11.9,89.3,68.7,,,,,,0,0,
1947,30,LAD,QB,,14,9,,89,178,50.0,1449,13,7.3,16,9.0,54,8.1,5.6,16.3,103.5,64.6,,,,,,0,0,
1948,31,BCL,P,,14,1,,24,51,47.1,377,3,5.9,4,7.8,0,7.4,5.0,15.7,26.9,59.0,,,,,,,,
1949,32,BCL,P,,5,0,,1,7,14.3,12,0,0.0,1,14.3,12,1.7,-4.7,12.0,2.4,0.0,,,,,,0,0,
Career,,,,,58,19,,256,506,50.6,4039,39,7.7,51,10.1,68,8.0,5.0,15.8,69.6,63.6,,,,,,0,0,
2 yrs,,BCL,,,19,1,,25,58,43.1,389,3,5.2,5,8.6,12,6.7,3.9,15.6,20.5,47.3,,,,,,0,0,
2 yrs,,LAD,,,28,17,,194,360,53.9,2699,25,6.9,30,8.3,68,7.5,5.1,13.9,96.4,66.7,,,,,,0,0,
1 yr,,CHI,,,11,1,,37,88,42.0,951,11,12.5,16,18.2,68,10.8,5.1,25.7,86.5,82.1,,,,,,,,
