
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1947,23,CHI,,,11,0,,15,48,31.3,299,5,10.4,3,6.3,44,6.2,5.5,19.9,27.2,62.8,,,,,,0,0,
Career,,,,,11,0,,15,48,31.3,299,5,10.4,3,6.3,44,6.2,5.5,19.9,27.2,62.8,,,,,,0,0,
