
,,,,,Games,Games,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,,,
Year,Age,Tm,Pos,No.,G,GS,Att,Yds,TD,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,Lng,R/G,Y/G,YScm,RRTD,Fmb
1949,22,NYY,QB,,12,12,10,-4,0,0,-0.4,-0.3,0.8,,,,,,,,,-4,0,0
1952,25,CRD,qb,9,10,1,4,6,0,8,1.5,0.6,0.4,,,,,,,,,6,0,4
Career,,,,,26,13,14,2,0,8,0.1,0.1,0.5,,,,,,,,,2,0,4
1 yr,,CRD,,,10,1,4,6,0,8,1.5,0.6,0.4,,,,,,,,,6,0,4
1 yr,,DET,,,4,0,0,0,0,0,,0.0,0.0,,,,,,,,,0,0,0
1 yr,,NYY,,,12,12,10,-4,0,0,-0.4,-0.3,0.8,,,,,,,,,-4,0,0
