
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1950,25,GNB,,76,1,,,4,15,26.7,31,0,0.0,6,40.0,20,2.1,-15.9,7.8,31.0,0.0,,,,,,0,0,
Career,,,,,1,,,4,15,26.7,31,0,0.0,6,40.0,20,2.1,-15.9,7.8,31.0,0.0,,,,,,0,0,
