
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1946,25,BOS,QB,,11,1,,83,192,43.2,1293,13,6.8,10,5.2,62,6.7,5.7,15.6,117.5,67.0,,,,,,0,0,
1947,26,2TM,,,12,2,,108,252,42.9,1775,17,6.7,22,8.7,78,7.0,4.5,16.4,147.9,53.3,,,,,,0,0,
,,BOS,,,4,0,,23,55,41.8,314,3,5.5,6,10.9,78,5.7,1.9,13.7,78.5,39.3,,,,,,0,0,
,,NYG,TB,,8,2,,85,197,43.1,1461,14,7.1,16,8.1,53,7.4,5.2,17.2,182.6,58.8,,,,,,0,0,
1948,27,NYG,qb,,9,2,,27,56,48.2,280,1,1.8,1,1.8,24,5.0,4.6,10.4,31.1,61.6,,,,,,0,0,
Career,,,,,32,5,,218,500,43.6,3348,31,6.2,33,6.6,78,6.7,5.0,15.4,104.6,59.5,,,,,,0,0,
2 yrs,,BOS,,,15,1,,106,247,42.9,1607,16,6.5,16,6.5,78,6.5,4.9,15.2,107.1,59.6,,,,,,0,0,
2 yrs,,NYG,,,17,4,,112,253,44.3,1741,15,5.9,17,6.7,53,6.9,5.0,15.5,102.4,59.4,,,,,,0,0,
