
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1949,22,PIT,,,11,0,,24,71,33.8,322,2,2.8,8,11.3,35,4.5,0.0,13.4,29.3,19.0,,,,,,0,0,
1950,23,PIT,,7,9,,,5,9,55.6,35,0,0.0,1,11.1,19,3.9,-1.1,7.0,3.9,25.0,,,,,,0,0,
1951,24,PIT,RDH,7,12,,,14,24,58.3,201,1,4.2,1,4.2,40,8.4,7.3,14.4,16.8,82.1,,,,,,0,0,
1952*,25,PIT,QB,7,12,12,5-7-0,158,336,47.0,2307,20,6.0,19,5.7,60,6.9,5.5,14.6,192.3,66.2,,,,,,0,0,
1953,26,PIT,QB,7,11,9,4-5-0,131,292,44.9,1484,8,2.7,14,4.8,77,5.1,3.5,11.3,134.9,49.8,,,,,,0,0,
1954,27,PIT,QB,7,12,12,5-7-0,164,306,53.6,2003,14,4.6,19,6.2,78,6.5,4.7,12.2,166.9,63.4,,,,,,0,0,
1955,28,PIT,QB,7,12,12,4-8-0,165,344,48.0,2270,10,2.9,26,7.6,62,6.6,3.8,13.8,189.2,47.7,,,,,,0,0,
Career,,,,,79,45,18-27-0,661,1382,47.8,8622,55,4.0,88,6.4,78,6.2,4.2,13.0,109.1,54.7,,,,,,0,0,
