
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1945,27,CRD,QB,,8,3,,89,219,40.6,1147,5,2.3,12,5.5,70,5.2,3.2,12.9,143.4,42.6,,,,,,0,0,
1946,28,CRD,QB,,11,3,,100,229,43.7,1656,13,5.7,18,7.9,82,7.2,4.8,16.6,150.5,54.8,,,,,,0,0,
1947,29,CRD,QB,,12,8,,138,301,45.8,2191,17,5.6,22,7.3,80,7.3,5.1,15.9,182.6,59.0,,,,,,,,
1948,30,CRD,qb,,7,2,,51,114,44.7,740,5,4.4,4,3.5,71,6.5,5.8,14.5,105.7,66.4,,,,,,0,0,
1949,31,CRD,QB,,12,7,,75,151,49.7,1015,11,7.3,13,8.6,50,6.7,4.3,13.5,84.6,59.9,,,,,,0,0,
1950,32,GNB,qb,28,11,1,,51,126,40.5,545,7,5.6,7,5.6,44,4.3,2.9,10.7,49.5,49.2,,,,,,0,0,
Career,,,,,61,24,,504,1140,44.2,7294,58,5.1,76,6.7,82,6.4,4.4,14.5,119.6,54.8,,,,,,0,0,
5 yrs,,CRD,,,50,23,,453,1014,44.7,6749,51,5.0,69,6.8,82,6.7,4.6,14.9,135.0,55.5,,,,,,0,0,
1 yr,,GNB,,,11,1,,51,126,40.5,545,7,5.6,7,5.6,44,4.3,2.9,10.7,49.5,49.2,,,,,,0,0,
