
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1956,24,CHI,,11,5,,,1,4,25.0,8,0,0.0,0,0.0,8,2.0,2.0,8.0,1.6,39.6,,,,,,0,0,
Career,,,,,5,,,1,4,25.0,8,0,0.0,0,0.0,8,2.0,2.0,8.0,1.6,39.6,,,,,,0,0,
