
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1946,26,SFO,P/QB,,14,11,,104,197,52.8,1404,14,7.1,14,7.1,54,7.1,5.4,13.5,100.3,69.8,,,,,,0,0,
1947,27,SFO,P/QB,,14,9,,128,242,52.9,1692,18,7.4,15,6.2,60,7.0,5.7,13.2,120.9,74.3,,,,,,0,0,
1948,28,SFO,P/QB,,14,9,,154,264,58.3,1990,29,11.0,10,3.8,59,7.5,8.0,12.9,142.1,102.9,,,,,,0,0,
1949,29,SFO,P/QB,,12,9,,129,260,49.6,1862,27,10.4,16,6.2,75,7.2,6.5,14.4,155.2,82.2,,,,,,,,
1950*,30,SFO,P/QB,63,12,12,3-9-0,155,306,50.7,1767,14,4.6,23,7.5,43,5.8,3.3,11.4,147.3,52.3,,,,,,0,0,
1951,31,SFO,P/QB,63,12,11,6-4-1,90,166,54.2,1116,5,3.0,10,6.0,47,6.7,4.6,12.4,93.0,60.2,,,,,,0,0,
1952,32,SFO,P/QB,13,12,7,4-3-0,71,129,55.0,964,8,6.2,10,7.8,60,7.5,5.2,13.6,80.3,67.5,,,,,,0,0,
Career,,,,,90,68,13-16-1,831,1564,53.1,10795,115,7.4,98,6.3,75,6.9,5.6,13.0,119.9,73.5,,,,,,0,0,
