
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1960,24,NYG,,11,4,,,11,25,44.0,144,1,4.0,1,4.0,26,5.8,4.8,13.1,36.0,59.4,,,,,,0,0,1
1961,25,NYG,,11,4,,,5,22,22.7,87,1,4.5,3,13.6,32,4.0,-1.3,17.4,21.8,19.1,,,,,,,,0
1962,26,NYT,qb,17,8,4,1-3-0,57,126,45.2,855,8,6.3,8,6.3,86,6.8,5.2,15.0,106.9,62.8,,,,,,,,3
Career,,,,,16,4,1-3-0,73,173,42.2,1086,10,5.8,12,6.9,86,6.3,4.3,14.9,67.9,53.8,,,,,,0,0,4
2 yrs,,NYG,,,8,0,,16,47,34.0,231,2,4.3,4,8.5,32,4.9,1.9,14.4,28.9,29.7,,,,,,0,0,1
1 yr,,NYT,,,8,4,1-3-0,57,126,45.2,855,8,6.3,8,6.3,86,6.8,5.2,15.0,106.9,62.8,,,,,,,,3
