
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1946,25,SFO,,,10,0,,22,44,50.0,234,3,6.8,7,15.9,0,5.3,-0.5,10.6,23.4,49.1,,,,,,0,0,
1947,26,SFO,,,10,0,,13,33,39.4,215,4,12.1,2,6.1,0,6.5,6.2,16.5,21.5,76.4,,,,,,0,0,
1948,27,CHR,QB,,10,9,,84,167,50.3,1425,14,8.4,16,9.6,0,8.5,5.9,17.0,142.5,67.9,,,,,,0,0,
1949,28,BUF,,,1,0,,4,9,44.4,10,0,0.0,2,22.2,0,1.1,-8.9,2.5,10.0,12.0,,,,,,0,0,
Career,,,,,31,9,,123,253,48.6,1884,21,8.3,27,10.7,0,7.4,4.3,15.3,60.8,61.7,,,,,,0,0,
2 yrs,,SFO,,,20,0,,35,77,45.5,449,7,9.1,9,11.7,0,5.8,2.4,12.8,22.5,55.0,,,,,,0,0,
1 yr,,BUF,,,1,0,,4,9,44.4,10,0,0.0,2,22.2,0,1.1,-8.9,2.5,10.0,12.0,,,,,,0,0,
1 yr,,CHR,,,10,9,,84,167,50.3,1425,14,8.4,16,9.6,0,8.5,5.9,17.0,142.5,67.9,,,,,,0,0,
