
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1953,26,NYG,qb,17,3,1,0-1-0,4,13,30.8,129,1,7.7,5,38.5,75,9.9,-5.8,32.3,43.0,55.1,,,,,,0,0,
1954,27,SFO,,16,4,,,3,12,25.0,54,0,0.0,0,0.0,25,4.5,4.5,18.0,13.5,45.8,,,,,,0,0,
Career,,,,,7,1,0-1-0,7,25,28.0,183,1,4.0,5,20.0,75,7.3,-0.9,26.1,26.1,31.3,,,,,,0,0,
1 yr,,NYG,,,3,1,0-1-0,4,13,30.8,129,1,7.7,5,38.5,75,9.9,-5.8,32.3,43.0,55.1,,,,,,0,0,
1 yr,,SFO,,,4,0,,3,12,25.0,54,0,0.0,0,0.0,25,4.5,4.5,18.0,13.5,45.8,,,,,,0,0,
