
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1953,23,WAS,qb,18,12,4,4-3-0,45,129,34.9,862,9,7.0,12,9.3,71,6.7,3.9,19.2,71.8,43.5,,,,,,0,0,
1954,24,WAS,QB,18,10,6,1-6-0,44,109,40.4,798,7,6.4,13,11.9,60,7.3,3.2,18.1,79.8,48.1,,,,,,0,0,
1956,26,PIT,qb,12,7,1,1-0-0,12,41,29.3,208,2,4.9,5,12.2,47,5.1,0.6,17.3,29.7,24.9,,,,,,0,0,
Career,,,,,29,11,6-9-0,101,279,36.2,1868,18,6.5,30,10.8,71,6.7,3.1,18.5,64.4,42.1,,,,,,0,0,
2 yrs,,WAS,,,22,10,5-9-0,89,238,37.4,1660,16,6.7,25,10.5,71,7.0,3.6,18.7,75.5,45.1,,,,,,0,0,
1 yr,,PIT,,,7,1,1-0-0,12,41,29.3,208,2,4.9,5,12.2,47,5.1,0.6,17.3,29.7,24.9,,,,,,0,0,
