
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1943,20,PHI,,,9,0,,16,37,43.2,208,2,5.4,1,2.7,49,5.6,5.5,13.0,23.1,68.3,,,,,,0,0,
1944,21,PHI,,,10,0,,16,31,51.6,156,1,3.2,2,6.5,23,5.0,2.8,9.8,15.6,49.9,,,,,,0,0,
1945,22,PHI,qb,,10,1,,15,29,51.7,172,2,6.9,3,10.3,26,5.9,2.7,11.5,17.2,53.3,,,,,,0,0,
1946,23,PHI,,,11,0,,17,33,51.5,264,4,12.1,3,9.1,53,8.0,6.3,15.5,24.0,80.1,,,,,,0,0,
1947,24,PHI,,,11,0,,2,5,40.0,23,0,0.0,1,20.0,13,4.6,-4.4,11.5,2.1,15.0,,,,,,,,
Career,,,,,51,1,,66,135,48.9,823,9,6.7,10,7.4,53,6.1,4.1,12.5,16.1,59.6,,,,,,0,0,
