
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1953,24,PHI,,14,3,,,6,14,42.9,107,0,0.0,2,14.3,41,7.6,1.2,17.8,35.7,30.1,,,,,,0,0,
Career,,,,,3,,,6,14,42.9,107,0,0.0,2,14.3,41,7.6,1.2,17.8,35.7,30.1,,,,,,0,0,
