
,,,,,Games,Games,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,,,
Year,Age,Tm,Pos,No.,G,GS,Att,Yds,TD,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,Lng,R/G,Y/G,YScm,RRTD,Fmb
1954,26,PIT,K,17,8,,3,3,0,3,1.0,0.4,0.4,,,,,,,,,3,0,1
1955,27,GNB,,15,2,,1,8,0,8,8.0,4.0,0.5,,,,,,,,,8,0,0
Career,,,,,10,,4,11,0,8,2.8,1.1,0.4,,,,,,,,,11,0,1
1 yr,,GNB,,,2,0,1,8,0,8,8.0,4.0,0.5,,,,,,,,,8,0,0
1 yr,,PIT,,,8,0,3,3,0,3,1.0,0.4,0.4,,,,,,,,,3,0,1
