
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1960,22,BOS,,10,9,,,3,7,42.9,44,0,0.0,0,0.0,23,6.3,6.3,14.7,4.9,64.0,,,,,,,,0
Career,,,,,9,,,3,7,42.9,44,0,0.0,0,0.0,23,6.3,6.3,14.7,4.9,64.0,,,,,,,,0
