
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1949,22,GNB,qb,,12,1,,26,106,24.5,355,1,0.9,14,13.2,42,3.3,-2.4,13.7,29.6,4.6,,,,,,0,0,
Career,,,,,12,1,,26,106,24.5,355,1,0.9,14,13.2,42,3.3,-2.4,13.7,29.6,4.6,,,,,,0,0,
