
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1960,36,BOS,QB,11,14,12,4-8-0,187,392,47.7,2476,22,5.6,15,3.8,78,6.3,5.7,13.2,176.9,70.9,,,,,,0,0,9
1961,37,BOS,qb,11,14,6,3-2-1,98,212,46.2,1429,14,6.6,9,4.2,58,6.7,6.2,14.6,102.1,73.0,,,,,,2,1,8
1962,38,NYT,qb,11,7,2,1-1-0,42,90,46.7,442,2,2.2,7,7.8,64,4.9,1.9,10.5,63.1,36.4,,,,,,,,1
Career,,,,,35,20,8-11-1,327,694,47.1,4347,38,5.5,31,4.5,78,6.3,5.3,13.3,124.2,67.1,,,,,,2,1,18
2 yrs,,BOS,,,28,18,7-10-1,285,604,47.2,3905,36,6.0,24,4.0,78,6.5,5.9,13.7,139.5,71.7,,,,,,2,1,17
1 yr,,NYT,,,7,2,1-1-0,42,90,46.7,442,2,2.2,7,7.8,64,4.9,1.9,10.5,63.1,36.4,,,,,,,,1
