
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1953,26,BAL,,19,5,,,27,61,44.3,229,1,1.6,5,8.2,66,3.8,0.4,8.5,45.8,25.9,,,,,,0,0,
Career,,,,,5,,,27,61,44.3,229,1,1.6,5,8.2,66,3.8,0.4,8.5,45.8,25.9,,,,,,0,0,
