
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1954,22,GNB,,15,9,,,15,30,50.0,143,0,0.0,1,3.3,16,4.8,3.3,9.5,15.9,49.7,,,,,,0,0,
Career,,,,,9,,,15,30,50.0,143,0,0.0,1,3.3,16,4.8,3.3,9.5,15.9,49.7,,,,,,0,0,
