
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1939,24,2TM,,,11,1,,17,47,36.2,365,2,4.3,8,17.0,0,7.8,1.0,21.5,33.2,39.2,,,,,,0,0,
,,CRD,tb,,4,1,,2,9,22.2,73,0,0.0,2,22.2,0,8.1,-1.9,36.5,18.3,21.3,,,,,,0,0,
,,PIT,,,7,0,,15,38,39.5,292,2,5.3,6,15.8,0,7.7,1.6,19.5,41.7,45.0,,,,,,0,0,
1940,25,PIT,,,4,0,,8,14,57.1,92,0,0.0,3,21.4,0,6.6,-3.1,11.5,23.0,37.5,,,,,,0,0,
1941,26,PIT,tb,,6,1,,12,41,29.3,200,1,2.4,7,17.1,59,4.9,-2.3,16.7,33.3,16.0,,,,,,0,0,
1944,29,CRD,,,2,0,,10,23,43.5,208,2,8.7,4,17.4,67,9.0,3.0,20.8,104.0,65.4,,,,,,0,0,
Career,,,,,23,2,,47,125,37.6,865,5,4.0,22,17.6,67,6.9,-0.2,18.4,37.6,36.0,,,,,,0,0,
3 yrs,,PIT,,,17,1,,35,93,37.6,584,3,3.2,16,17.2,59,6.3,-0.8,16.7,34.4,30.8,,,,,,0,0,
2 yrs,,CRD,,,6,1,,12,32,37.5,281,2,6.3,6,18.8,67,8.8,1.6,23.4,46.8,51.2,,,,,,0,0,
