
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1946,24,WAS,qb,,9,4,,20,48,41.7,352,2,4.2,3,6.3,66,7.3,5.4,17.6,39.1,55.2,,,,,,0,0,
1947,25,WAS,qb,,6,1,,21,62,33.9,398,3,4.8,3,4.8,55,6.4,5.2,19.0,66.3,53.0,,,,,,0,0,
1948,26,2TM,,,8,1,,9,36,25.0,99,2,5.6,4,11.1,16,2.8,-1.1,11.0,12.4,18.5,,,,,,0,0,
,,BOS,qb,,6,1,,6,25,24.0,63,2,8.0,3,12.0,16,2.5,-1.3,10.5,10.5,26.7,,,,,,0,0,
,,WAS,,,2,0,,3,11,27.3,36,0,0.0,1,9.1,14,3.3,-0.8,12.0,18.0,2.8,,,,,,0,0,
Career,,,,,23,6,,50,146,34.2,849,7,4.8,10,6.8,66,5.8,3.7,17.0,36.9,42.3,,,,,,0,0,
3 yrs,,WAS,,,17,5,,44,121,36.4,786,5,4.1,7,5.8,66,6.5,4.7,17.9,46.2,49.1,,,,,,0,0,
1 yr,,BOS,,,6,1,,6,25,24.0,63,2,8.0,3,12.0,16,2.5,-1.3,10.5,10.5,26.7,,,,,,0,0,
