
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1952,22,PIT,K,17,12,,,5,11,45.5,79,1,9.1,3,27.3,27,7.2,-3.3,15.8,6.6,60.6,,,,,,0,0,
1954,24,BAL,K/QB,18,10,10,3-7-0,117,217,53.9,1515,9,4.1,12,5.5,78,7.0,5.3,12.9,151.5,66.9,,,,,,0,0,
1955,25,BAL,,18,7,,,15,29,51.7,209,1,3.4,3,10.3,48,7.2,3.2,13.9,29.9,47.1,,,,,,0,0,
1956,26,BAL,,18,3,,,2,2,100.0,59,1,50.0,0,0.0,40,29.5,39.5,29.5,19.7,158.3,,,,,,0,0,
Career,,,,,32,10,3-7-0,139,259,53.7,1862,12,4.6,18,6.9,78,7.2,5.0,13.4,58.2,63.2,,,,,,0,0,
3 yrs,,BAL,,,20,10,3-7-0,134,248,54.0,1783,11,4.4,15,6.0,78,7.2,5.4,13.3,89.2,66.6,,,,,,0,0,
1 yr,,PIT,,,12,0,,5,11,45.5,79,1,9.1,3,27.3,27,7.2,-3.3,15.8,6.6,60.6,,,,,,0,0,
