
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1941,23,CRD,P/TB,,9,5,,48,96,50.0,725,2,2.1,4,4.2,80,7.6,6.1,15.1,80.6,64.8,,,,,,0,0,
1946,28,CRD,,,5,0,,14,34,41.2,260,4,11.8,2,5.9,59,7.6,7.4,18.6,52.0,83.0,,,,,,0,0,
1947,29,CRD,P,,11,0,,21,36,58.3,340,1,2.8,2,5.6,52,9.4,7.5,16.2,30.9,76.2,,,,,,,,
1948,30,CRD,P/QB,,12,5,,73,143,51.0,1160,13,9.1,6,4.2,54,8.1,8.0,15.9,96.7,91.2,,,,,,,,
1949,31,NYG,P,,11,0,,3,16,18.8,19,0,0.0,2,12.5,11,1.2,-4.4,6.3,1.7,0.0,,,,,,0,0,
Career,,,,,48,10,,159,325,48.9,2504,20,6.2,16,4.9,80,7.7,6.7,15.7,52.2,75.0,,,,,,0,0,
4 yrs,,CRD,,,37,10,,156,309,50.5,2485,20,6.5,14,4.5,80,8.0,7.3,15.9,67.2,80.4,,,,,,0,0,
1 yr,,NYG,,,11,0,,3,16,18.8,19,0,0.0,2,12.5,11,1.2,-4.4,6.3,1.7,0.0,,,,,,0,0,
