
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1953,26,CRD,qb,7,4,2,0-2-0,30,62,48.4,192,0,0.0,5,8.1,27,3.1,-0.5,6.4,48.0,21.7,,,,,,0,0,
Career,,,,,4,2,0-2-0,30,62,48.4,192,0,0.0,5,8.1,27,3.1,-0.5,6.4,48.0,21.7,,,,,,0,0,
