
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1944,23,BOS,qb,,7,4,,16,38,42.1,226,1,2.6,4,10.5,38,5.9,1.7,14.1,32.3,31.1,,,,,,0,0,
1945,24,BOS,P,,10,0,,17,43,39.5,299,1,2.3,5,11.6,43,7.0,2.2,17.6,29.9,32.2,,,,,,0,0,
Career,,,,,17,4,,33,81,40.7,525,2,2.5,9,11.1,43,6.5,2.0,15.9,30.9,31.7,,,,,,0,0,
