
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1951,24,NYY,QB,17,11,8,1-6-1,102,238,42.9,1797,12,5.0,15,6.3,75,7.6,5.7,17.6,163.4,59.8,,,,,,0,0,
1952,25,DTX,QB,17,8,3,0-3-0,31,75,41.3,490,3,4.0,3,4.0,78,6.5,5.5,15.8,61.3,60.4,,,,,,0,0,
Career,,,,,19,11,1-9-1,133,313,42.5,2287,15,4.8,18,5.8,78,7.3,5.7,17.2,120.4,60.0,,,,,,0,0,
1 yr,,DTX,,,8,3,0-3-0,31,75,41.3,490,3,4.0,3,4.0,78,6.5,5.5,15.8,61.3,60.4,,,,,,0,0,
1 yr,,NYY,,,11,8,1-6-1,102,238,42.9,1797,12,5.0,15,6.3,75,7.6,5.7,17.6,163.4,59.8,,,,,,0,0,
