
16,2004,3,2004-09-26,25-084,ARI,@,ATL,L 3-6,*,20,26,76.92,198,0,0,97.9,7.62,7.62,6,10,1.67,0,0,0,0,,0,,0,0,0.0,0,0
17,2004,4,2004-10-03,25-091,ARI,,NOR,W 34-10,*,12,18,66.67,157,0,0,94.0,8.72,8.72,1,1,1.00,0,0,0,0,,0,,0,0,0.0,0,0
18,2004,5,2004-10-10,25-098,ARI,@,SFO,L 28-31,*,19,34,55.88,231,3,1,94.1,6.79,7.24,3,11,3.67,0,0,0,0,,0,,0,0,0.0,0,0
19,2004,6,2004-10-24,25-112,ARI,,SEA,W 25-17,*,22,36,61.11,212,1,1,75.2,5.89,5.19,3,3,1.00,0,0,0,0,,0,,0,0,0.0,0,0
20,2004,7,2004-10-31,25-119,ARI,@,BUF,L 14-38,*,9,24,37.50,101,1,0,64.8,4.21,5.04,1,3,3.00,0,0,0,0,,0,,0,0,0.0,0,0
21,2004,8,2004-11-07,25-126,ARI,@,MIA,W 24-23,*,18,31,58.06,162,1,0,83.0,5.23,5.87,1,9,9.00,0,0,0,0,,0,,0,0,0.0,0,0
22,2004,9,2004-11-14,25-133,ARI,,NYG,W 17-14,*,12,24,50.00,90,0,0,59.4,3.75,3.75,3,3,1.00,0,0,0,0,,0,,0,0,0.0,0,0
23,2004,11,2004-11-28,25-147,ARI,,NYJ,L 3-13,,5,10,50.00,62,0,2,30.0,6.20,-2.80,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
24,2004,13,2004-12-12,25-161,ARI,,SFO,L 28-31,*,26,44,59.09,307,0,1,70.9,6.98,5.95,1,7,7.00,0,0,0,0,,0,,0,0,0.0,0,0
25,2004,14,2004-12-19,25-168,ARI,,STL,W 31-7,*,22,34,64.71,287,2,0,110.8,8.44,9.62,9,33,3.67,2,0,0,0,,0,,2,12,0.0,0,0
26,2004,15,2004-12-26,25-175,ARI,@,SEA,L 21-24,*,21,33,63.64,248,3,2,91.5,7.52,6.61,2,10,5.00,0,0,0,0,,0,,0,0,0.0,0,0
27,2004,16,2005-01-02,25-182,ARI,,TAM,W 12-7,*,16,36,44.44,115,0,1,40.9,3.19,1.94,2,-2,-1.00,0,1,1,-5,-5.00,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
28,2005,1,2005-09-11,26-069,ARI,@,NYG,L 19-42,,5,10,50.00,52,0,1,25.8,5.20,0.70,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
29,2005,3,2005-09-25,26-083,ARI,@,SEA,L 12-37,,10,23,43.48,97,0,1,37.8,4.22,2.26,1,10,10.00,0,0,0,0,,0,,0,0,0.0,0,0
30,2005,4,2005-10-02,26-090,ARI,,SFO,W 31-14,*,32,46,69.57,385,2,0,109.4,8.37,9.24,6,32,5.33,0,0,0,0,,0,,0,0,0.0,0,0
31,2005,5,2005-10-09,26-097,ARI,,CAR,L 20-24,*,29,46,63.04,398,2,3,78.0,8.65,6.59,5,29,5.80,0,0,0,0,,0,,0,0,0.0,0,0
32,2005,6,2005-10-23,26-111,ARI,,TEN,W 20-10,*,12,28,42.86,140,1,1,55.7,5.00,4.11,1,2,2.00,0,0,0,0,,0,,0,0,0.0,0,0
33,2005,7,2005-10-30,26-118,ARI,@,DAL,L 13-34,*,16,33,48.48,161,1,2,47.7,4.88,2.76,4,16,4.00,0,0,0,0,,0,,0,0,0.0,0,0
34,2005,14,2005-12-18,26-167,ARI,@,HOU,L 19-30,,1,4,25.00,12,0,1,0.0,3.00,-8.25,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
35,2005,15,2005-12-24,26-173,ARI,,PHI,W 27-21,*,27,38,71.05,294,2,1,100.1,7.74,7.61,4,8,2.00,0,0,0,0,,0,,0,0,0.0,0,0
36,2005,16,2006-01-01,26-181,ARI,@,IND,L 13-17,*,31,42,73.81,297,1,1,91.1,7.07,6.48,8,42,5.25,0,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
37,2006,1,2006-09-10,27-068,DET,,SEA,L 6-9,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,0,0,0.0,0,0
38,2006,10,2006-11-19,27-138,DET,@,ARI,L 10-17,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,0,0,0.0,0,0
39,2006,12,2006-12-03,27-152,DET,@,NWE,L 21-28,,0,0,,0,0,0,,,,0,0,,0,2,2,15,7.50,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
40,2007,1,2007-09-09,28-067,OAK,,DET,L 21-36,*,30,40,75.00,313,2,2,93.0,7.83,6.58,3,3,1.00,0,0,0,0,,0,,0,0,0.0,0,0
41,2007,2,2007-09-16,28-074,OAK,@,DEN,L 20-23,*,8,16,50.00,73,1,3,44.0,4.56,-2.63,2,28,14.00,0,0,0,0,,0,,0,0,0.0,0,0
42,2007,3,2007-09-23,28-081,OAK,,CLE,W 26-24,*,6,12,50.00,108,1,0,109.0,9.00,10.67,4,15,3.75,0,0,0,0,,0,,0,0,0.0,0,0
43,2007,8,2007-11-04,28-123,OAK,,HOU,L 17-24,*,13,27,48.15,158,1,3,39.4,5.85,1.59,5,31,6.20,0,0,0,0,,0,,0,0,0.0,0,0
44,2007,9,2007-11-11,28-130,OAK,,CHI,L 6-17,*,14,27,51.85,108,0,1,46.5,4.00,2.33,5,22,4.40,0,0,0,0,,0,,0,0,0.0,0,0
45,2007,12,2007-12-02,28-151,OAK,,DEN,W 34-20,*,14,21,66.67,141,3,0,125.2,6.71,9.57,4,22,5.50,0,0,0,0,,0,,0,0,0.0,0,0
46,2007,13,2007-12-09,28-158,OAK,@,GNB,L 7-38,*,7,15,46.67,110,1,2,54.2,7.33,2.67,1,6,6.00,0,0,0,0,,0,,0,0,0.0,0,0
47,2007,14,2007-12-16,28-165,OAK,,IND,L 14-21,*,13,24,54.17,94,1,0,77.4,3.92,4.75,5,16,3.20,0,0,0,0,,0,,0,0,0.0,0,0
48,2007,15,2007-12-23,28-172,OAK,@,JAX,L 11-49,*,6,8,75.00,46,0,0,88.5,5.75,5.75,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
49,2008,4,2008-09-28,29-086,CAR,,ATL,W 24-9,,0,0,,0,0,0,,,,3,-2,-0.67,0,0,0,0,,0,,0,0,0.0,0,0
50,2008,5,2008-10-05,29-093,CAR,,KAN,W 34-0,,0,0,,0,0,0,,,,1,-1,-1.00,0,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
51,2009,1,2009-09-13,30-071,CAR,,PHI,L 10-38,,1,6,16.67,2,0,0,39.6,0.33,0.33,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
52,2011,14,2011-12-18,32-167,CHI,,SEA,L 14-38,,1,2,50.00,12,0,1,29.2,6.00,-16.50,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
53,2011,15,2011-12-25,32-174,CHI,@,GNB,L 21-35,*,19,28,67.86,242,1,2,76.8,8.64,6.14,8,38,4.75,0,0,0,0,,0,1,0,2,0.0,0,0
54,2011,16,2012-01-01,32-181,CHI,@,MIN,W 17-13,*,15,25,60.00,160,1,1,75.4,6.40,5.40,4,30,7.50,0,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
55,2013,7,2013-10-20,34-108,CHI,@,WAS,L 41-45,,14,20,70.00,204,1,0,119.6,10.20,11.20,4,33,8.25,0,0,0,0,,0,,0,0,0.0,0,0
56,2013,8,2013-11-04,34-123,CHI,@,GNB,W 27-20,*,22,41,53.66,272,2,0,90.7,6.63,7.61,1,20,20.00,0,0,0,0,,0,,0,0,0.0,0,0
57,2013,9,2013-11-10,34-129,CHI,,DET,L 19-21,,6,9,66.67,62,1,0,123.4,6.89,9.11,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
58,2013,10,2013-11-17,34-136,CHI,,BAL,W 23-20,*,19,31,61.29,216,1,0,92.9,6.97,7.61,2,-1,-0.50,0,0,0,0,,0,,0,0,0.0,0,0
59,2013,11,2013-11-24,34-143,CHI,@,STL,L 21-42,*,36,47,76.60,352,2,1,102.4,7.49,7.38,2,4,2.00,0,0,0,0,,0,,0,0,0.0,0,0
60,2013,12,2013-12-01,34-150,CHI,@,MIN,L 20-23,*,23,36,63.89,355,2,0,114.9,9.86,10.97,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
61,2013,13,2013-12-09,34-158,CHI,,DAL,W 45-28,*,27,36,75.00,348,4,0,141.9,9.67,11.89,3,16,5.33,1,0,0,0,,0,,1,6,0.0,0,0
62,2013,15,2013-12-22,34-171,CHI,@,PHI,L 11-54,,2,4,50.00,20,0,0,64.6,5.00,5.00,1,-3,-3.00,0,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
63,2014,1,2014-09-07,35-065,TAM,,CAR,L 14-20,*,22,35,62.86,183,2,2,71.5,5.23,3.80,3,27,9.00,0,0,0,0,,0,,0,0,0.0,0,0
64,2014,2,2014-09-14,35-072,TAM,,STL,L 17-19,*,16,21,76.19,179,0,1,81.3,8.52,6.38,2,6,3.00,2,0,0,0,,0,,2,12,0.0,0,0
65,2014,3,2014-09-18,35-076,TAM,@,ATL,L 14-56,*,5,12,41.67,58,0,1,22.2,4.83,1.08,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
66,2014,9,2014-11-09,35-128,TAM,,ATL,L 17-27,*,27,43,62.79,301,2,2,79.7,7.00,5.84,5,39,7.80,0,0,0,0,,0,,0,0,0.0,0,0
67,2014,10,2014-11-16,35-135,TAM,@,WAS,W 27-7,*,15,23,65.22,288,2,0,137.5,12.52,14.26,3,8,2.67,0,0,0,0,,0,,0,0,0.0,0,0
68,2014,11,2014-11-23,35-142,TAM,@,CHI,L 13-21,*,25,48,52.08,341,1,2,64.7,7.10,5.65,3,12,4.00,0,0,0,0,,0,,0,0,0.0,0,0
69,2014,12,2014-11-30,35-149,TAM,,CIN,L 13-14,*,15,29,51.72,190,0,1,58.1,6.55,5.00,1,0,0.00,0,0,0,0,,0,,0,0,0.0,0,0
70,2014,13,2014-12-07,35-156,TAM,@,DET,L 17-34,*,20,39,51.28,250,2,2,67.3,6.41,5.13,4,8,2.00,0,0,0,0,,0,,0,0,0.0,1,0
71,2014,14,2014-12-14,35-163,TAM,@,CAR,L 17-19,*,13,28,46.43,154,1,1,60.7,5.50,4.61,2,21,10.50,1,0,0,0,,0,,1,6,0.0,0,0
72,2014,15,2014-12-21,35-170,TAM,,GNB,L 3-20,*,12,26,46.15,147,0,1,48.1,5.65,3.92,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
73,2014,16,2014-12-28,35-177,TAM,,NOR,L 20-23,*,14,23,60.87,115,1,1,70.0,5.00,3.91,2,6,3.00,0,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
74,2015,1,2015-09-13,36-071,CLE,@,NYJ,L 10-31,*,5,8,62.50,49,0,0,79.7,6.13,6.13,3,23,7.67,0,0,0,0,,0,,0,0,0.0,0,0
75,2015,3,2015-09-27,36-085,CLE,,OAK,L 20-27,*,28,49,57.14,341,2,1,83.8,6.96,6.86,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
76,2015,4,2015-10-04,36-092,CLE,@,SDG,L 27-30,*,32,41,78.05,356,2,0,119.1,8.68,9.66,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
77,2015,5,2015-10-11,36-099,CLE,@,BAL,W 33-30,*,36,51,70.59,457,2,0,111.3,8.96,9.75,3,12,4.00,1,0,0,0,,0,,1,6,0.0,0,0
78,2015,6,2015-10-18,36-106,CLE,,DEN,L 23-26,*,20,39,51.28,213,2,2,63.3,5.46,4.18,3,12,4.00,0,0,0,0,,0,,0,0,0.0,0,0
,,,78 Games,,,,,22-56-0,,1099,1852,59.34,12449,69,62,78.0,6.72,5.96,186,880,4.73,8,3,3,10,3.33,0,1,8,50,0.0,1,0
