
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
16,2010,1,2010-09-13,23-306,NYJ,,BAL,L 9-10,*,10,21,47.62,74,0,0,56.4,3.52,3.52,2,5,2.50,0,,0,0,0.0,0,0
17,2010,2,2010-09-19,23-312,NYJ,,NWE,W 28-14,*,21,30,70.00,220,3,0,124.3,7.33,9.33,4,2,0.50,0,1,0,2,0.0,0,0
18,2010,3,2010-09-26,23-319,NYJ,@,MIA,W 31-23,*,15,28,53.57,256,3,0,120.5,9.14,11.29,1,-1,-1.00,0,,0,0,0.0,0,0
19,2010,4,2010-10-03,23-326,NYJ,@,BUF,W 38-14,*,14,24,58.33,161,2,0,106.4,6.71,8.38,1,0,0.00,0,,0,0,0.0,0,0
20,2010,5,2010-10-11,23-334,NYJ,,MIN,W 29-20,*,21,44,47.73,191,0,0,59.9,4.34,4.34,0,0,,0,,0,0,0.0,0,0
21,2010,6,2010-10-17,23-340,NYJ,@,DEN,W 24-20,*,17,30,56.67,198,1,2,60.1,6.60,4.27,1,-1,-1.00,0,,0,0,0.0,0,0
22,2010,7,2010-10-31,23-354,NYJ,,GNB,L 0-9,*,16,38,42.11,256,0,2,43.3,6.74,4.37,2,22,11.00,0,,0,0,0.0,0,0
23,2010,8,2010-11-07,23-361,NYJ,@,DET,W 23-20,*,22,39,56.41,336,1,1,82.9,8.62,7.97,3,1,0.33,1,,1,6,0.0,0,0
24,2010,9,2010-11-14,24-003,NYJ,@,CLE,W 26-20,*,27,44,61.36,299,2,1,87.2,6.80,6.68,2,4,2.00,1,,1,6,0.0,0,0
25,2010,10,2010-11-21,24-010,NYJ,,HOU,W 30-27,*,22,38,57.89,315,3,1,100.2,8.29,8.68,2,22,11.00,0,,0,0,0.0,1,0
26,2010,11,2010-11-25,24-014,NYJ,,CIN,W 26-10,*,16,28,57.14,166,1,1,71.4,5.93,5.04,3,-4,-1.33,0,,0,0,0.0,0,0
27,2010,12,2010-12-06,24-025,NYJ,@,NWE,L 3-45,*,17,33,51.52,164,0,3,27.8,4.97,0.88,4,20,5.00,0,,0,0,0.0,0,0
28,2010,13,2010-12-12,24-031,NYJ,,MIA,L 6-10,*,17,44,38.64,216,0,1,45.3,4.91,3.89,2,20,10.00,0,,0,0,0.0,0,0
29,2010,14,2010-12-19,24-038,NYJ,@,PIT,W 22-17,*,19,29,65.52,170,0,0,81.1,5.86,5.86,3,15,5.00,1,,1,6,0.0,0,0
30,2010,15,2010-12-26,24-045,NYJ,@,CHI,L 34-38,*,24,37,64.86,269,1,1,84.2,7.27,6.59,0,0,,0,,0,0,0.0,0,0
31,2010,16,2011-01-02,24-052,NYJ,,BUF,W 38-7,*,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
32,2011,1,2011-09-11,24-304,NYJ,,DAL,W 27-24,*,26,44,59.09,335,2,1,88.7,7.61,7.50,1,3,3.00,0,,0,0,0.0,0,0
33,2011,2,2011-09-18,24-311,NYJ,,JAX,W 32-3,*,17,24,70.83,182,2,2,85.8,7.58,5.50,3,29,9.67,0,,0,0,0.0,0,0
34,2011,3,2011-09-25,24-318,NYJ,@,OAK,L 24-34,*,27,44,61.36,369,2,1,93.8,8.39,8.27,2,2,1.00,1,,1,6,0.0,0,0
35,2011,4,2011-10-02,24-325,NYJ,@,BAL,L 17-34,*,11,35,31.43,119,0,1,30.5,3.40,2.11,3,3,1.00,0,,0,0,0.0,1,0
36,2011,5,2011-10-09,24-332,NYJ,@,NWE,L 21-30,*,16,26,61.54,166,2,0,105.6,6.38,7.92,0,0,,0,,0,0,0.0,0,0
37,2011,6,2011-10-17,24-340,NYJ,,MIA,W 24-6,*,14,25,56.00,201,1,0,95.6,8.04,8.84,1,5,5.00,1,,1,6,0.0,0,0
38,2011,7,2011-10-23,24-346,NYJ,,SDG,W 27-21,*,18,33,54.55,173,3,1,87.1,5.24,5.70,3,25,8.33,0,,0,0,0.0,0,0
39,2011,8,2011-11-06,24-360,NYJ,@,BUF,W 27-11,*,20,28,71.43,230,1,1,92.9,8.21,7.32,4,-3,-0.75,0,,0,0,0.0,0,0
40,2011,9,2011-11-13,25-002,NYJ,,NWE,L 16-37,*,20,39,51.28,306,1,2,64.7,7.85,6.05,5,11,2.20,1,,1,6,0.0,0,0
41,2011,10,2011-11-17,25-006,NYJ,@,DEN,L 13-17,*,24,40,60.00,252,0,1,67.9,6.30,5.18,1,0,0.00,0,,0,0,0.0,0,0
42,2011,11,2011-11-27,25-016,NYJ,,BUF,W 28-24,*,17,35,48.57,180,4,1,90.2,5.14,6.14,2,5,2.50,0,,0,0,0.0,0,0
43,2011,12,2011-12-04,25-023,NYJ,@,WAS,W 34-19,*,19,32,59.38,165,1,0,83.5,5.16,5.78,3,1,0.33,0,,0,0,0.0,0,0
44,2011,13,2011-12-11,25-030,NYJ,,KAN,W 37-10,*,13,21,61.90,181,2,0,121.3,8.62,10.52,2,4,2.00,2,,2,12,0.0,0,0
45,2011,14,2011-12-18,25-037,NYJ,@,PHI,L 19-45,*,15,26,57.69,150,2,2,67.8,5.77,3.85,2,3,1.50,0,,0,0,0.0,0,0
46,2011,15,2011-12-24,25-043,NYJ,,NYG,L 14-29,*,30,59,50.85,258,1,2,54.2,4.37,3.19,4,13,3.25,1,,1,6,0.0,0,0
47,2011,16,2012-01-01,25-051,NYJ,@,MIA,L 17-19,*,21,32,65.63,207,2,3,65.5,6.47,3.50,1,2,2.00,0,,0,0,0.0,1,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
48,2012,1,2012-09-09,25-303,NYJ,,BUF,W 48-28,*,19,27,70.37,266,3,1,123.4,9.85,10.41,0,0,,0,,0,0,0.0,0,0
49,2012,2,2012-09-16,25-310,NYJ,@,PIT,L 10-27,*,10,27,37.04,138,1,0,66.6,5.11,5.85,0,0,,0,,0,0,0.0,0,0
50,2012,3,2012-09-23,25-317,NYJ,@,MIA,W 23-20,*,21,45,46.67,306,1,2,58.2,6.80,5.24,1,4,4.00,0,,0,0,0.0,0,0
51,2012,4,2012-09-30,25-324,NYJ,,SFO,L 0-34,*,13,29,44.83,103,0,1,39.9,3.55,2.00,0,0,,0,,0,0,0.0,0,0
52,2012,5,2012-10-08,25-332,NYJ,,HOU,L 17-23,*,14,31,45.16,230,1,2,54.5,7.42,5.16,2,1,0.50,0,,0,0,0.0,0,0
53,2012,6,2012-10-14,25-338,NYJ,,IND,W 35-9,*,11,18,61.11,82,2,0,109.0,4.56,6.78,1,-1,-1.00,0,,0,0,0.0,0,0
54,2012,7,2012-10-21,25-345,NYJ,@,NWE,L 26-29,*,28,41,68.29,328,1,1,90.3,8.00,7.39,1,0,0.00,0,,0,0,0.0,0,0
55,2012,8,2012-10-28,25-352,NYJ,,MIA,L 9-30,*,28,54,51.85,283,1,1,65.6,5.24,4.78,1,6,6.00,0,,0,0,0.0,0,0
56,2012,9,2012-11-11,26-000,NYJ,@,SEA,L 7-28,*,9,22,40.91,124,0,1,40.7,5.64,3.59,0,0,,0,,0,0,0.0,0,0
57,2012,10,2012-11-18,26-007,NYJ,@,STL,W 27-13,*,15,20,75.00,178,1,0,118.3,8.90,9.90,4,-2,-0.50,0,,0,0,0.0,0,0
58,2012,11,2012-11-22,26-011,NYJ,,NWE,L 19-49,*,26,36,72.22,301,1,1,94.8,8.36,7.67,2,2,1.00,0,,0,0,0.0,0,0
59,2012,12,2012-12-02,26-021,NYJ,,ARI,W 7-6,*,10,21,47.62,97,0,3,21.4,4.62,-1.81,1,2,2.00,0,,0,0,0.0,0,0
60,2012,13,2012-12-09,26-028,NYJ,@,JAX,W 17-10,*,12,19,63.16,111,0,0,79.1,5.84,5.84,3,11,3.67,0,,0,0,0.0,0,0
61,2012,14,2012-12-17,26-036,NYJ,@,TEN,L 10-14,*,13,28,46.43,131,1,4,32.6,4.68,-1.04,4,6,1.50,0,,0,0,0.0,0,0
62,2012,16,2012-12-30,26-049,NYJ,@,BUF,L 9-28,*,17,35,48.57,205,0,1,55.1,5.86,4.57,2,-1,-0.50,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
63,2014,8,2014-11-02,27-356,PHI,@,HOU,W 31-21,,15,22,68.18,202,2,2,89.6,9.18,6.91,5,5,1.00,0,,0,0,0.0,0,0
64,2014,9,2014-11-10,27-364,PHI,,CAR,W 45-21,*,20,37,54.05,332,2,0,102.5,8.97,10.05,2,-1,-0.50,0,,0,0,0.0,0,0
65,2014,10,2014-11-16,28-005,PHI,@,GNB,L 20-53,*,26,44,59.09,346,2,2,80.3,7.86,6.73,3,0,0.00,0,,0,0,0.0,0,0
66,2014,11,2014-11-23,28-012,PHI,,TEN,W 43-24,*,30,43,69.77,307,1,2,78.3,7.14,5.51,4,4,1.00,0,,0,0,0.0,0,0
67,2014,12,2014-11-27,28-016,PHI,@,DAL,W 33-10,*,20,29,68.97,217,1,0,102.2,7.48,8.17,7,28,4.00,1,,1,6,0.0,0,0
68,2014,13,2014-12-07,28-026,PHI,,SEA,L 14-24,*,10,20,50.00,96,2,1,76.2,4.80,4.55,1,7,7.00,0,,0,0,0.0,0,0
69,2014,14,2014-12-14,28-033,PHI,,DAL,L 27-38,*,17,28,60.71,252,0,2,60.4,9.00,5.79,0,0,,0,,0,0,0.0,0,0
70,2014,15,2014-12-20,28-039,PHI,@,WAS,L 24-27,*,37,50,74.00,374,2,1,99.9,7.48,7.38,5,22,4.40,0,,0,0,0.0,0,0
71,2014,16,2014-12-28,28-047,PHI,@,NYG,W 34-26,*,23,36,63.89,292,2,1,96.1,8.11,7.97,7,22,3.14,0,,0,0,0.0,0,0
,,,71 Games,,,,,38-33-0,,1226,2176,56.34,14510,82,80,74.1,6.67,5.77,159,429,2.70,13,3,13,84,0.0,3,0
