
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,2004,1,2004-09-12,23-253,NYG,@,PHI,L 17-31,,3,9,33.33,66,0,0,60.4,7.33,7.33,0,0,,0,0,0
2,2004,7,2004-10-31,23-302,NYG,@,MIN,W 34-13,,,,,,,,,,,,,,,,
3,2004,10,2004-11-21,23-323,NYG,,ATL,L 10-14,*,17,37,45.95,162,1,2,45.1,4.38,2.49,1,-1,-1.00,0,0,0
4,2004,11,2004-11-28,23-330,NYG,,PHI,L 6-27,*,6,21,28.57,148,0,2,16.9,7.05,2.76,2,18,9.00,0,0,0
5,2004,12,2004-12-05,23-337,NYG,@,WAS,L 7-31,*,12,25,48.00,113,0,0,60.9,4.52,4.52,0,0,,0,0,0
6,2004,13,2004-12-12,23-344,NYG,@,BAL,L 14-37,*,4,18,22.22,27,0,2,0.0,1.50,-3.50,1,0,0.00,0,0,0
7,2004,14,2004-12-18,23-350,NYG,,PIT,L 30-33,*,16,23,69.57,182,2,1,103.9,7.91,7.70,2,18,9.00,0,0,0
8,2004,15,2004-12-26,23-358,NYG,@,CIN,L 22-23,*,19,37,51.35,201,0,1,56.2,5.43,4.22,0,0,,0,0,0
9,2004,16,2005-01-02,23-365,NYG,,DAL,W 28-24,*,18,27,66.67,144,3,1,101.5,5.33,5.89,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
10,2005,1,2005-09-11,24-251,NYG,,ARI,W 42-19,*,10,23,43.48,172,2,2,62.2,7.48,5.30,0,0,,0,0,0
11,2005,2,2005-09-19,24-259,NYG,@,NOR,W 27-10,*,13,24,54.17,165,1,0,89.8,6.88,7.71,3,0,0.00,0,0,0
