
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
1,2009,6,2009-10-18,24-005,NWE,,TEN,W 59-0,,9,11,81.82,52,0,0,86.4,4.73,4.73,6,-2,-0.33,1,1,6,0.0,0,0
2,2009,7,2009-10-25,24-012,NWE,@,TAM,W 35-7,,0,0,,0,0,0,,,,3,17,5.67,0,0,0,0.0,0,0
3,2009,11,2009-11-30,24-048,NWE,@,NOR,L 17-38,,2,4,50.00,19,0,0,63.5,4.75,4.75,0,0,,0,0,0,0.0,0,0
4,2009,15,2009-12-27,24-075,NWE,,JAX,W 35-7,,,,,,,,,,,,,,,,,,,
5,2009,16,2010-01-03,24-082,NWE,@,HOU,L 27-34,,8,12,66.67,71,0,0,82.3,5.92,5.92,1,10,10.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
6,2010,4,2010-10-04,24-356,NWE,@,MIA,W 41-14,,0,0,,0,0,0,,,,1,-2,-2.00,0,0,0,0.0,0,0
7,2010,8,2010-11-07,25-025,NWE,@,CLE,L 14-34,,0,2,0.00,0,0,1,0.0,0.00,-22.50,1,-1,-1.00,0,0,0,0.0,0,0
8,2010,13,2010-12-12,25-060,NWE,@,CHI,W 36-7,,0,0,,0,0,0,,,,3,-2,-0.67,0,0,0,0.0,0,0
9,2010,15,2010-12-26,25-074,NWE,@,BUF,W 34-3,,0,0,,0,0,0,,,,4,-2,-0.50,0,0,0,0.0,0,0
10,2010,16,2011-01-02,25-081,NWE,,MIA,W 38-7,,7,13,53.85,122,1,0,111.7,9.38,10.92,1,-1,-1.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
11,2011,11,2011-11-27,26-045,NWE,@,PHI,W 38-20,,0,0,,0,0,0,,,,1,-1,-1.00,0,0,0,0.0,0,0
12,2011,12,2011-12-04,26-052,NWE,,IND,W 31-24,,,,,,,,,,,,,,,,,,,
13,2011,16,2012-01-01,26-080,NWE,,BUF,W 49-21,,1,1,100.00,22,0,0,118.7,22.00,22.00,3,-2,-0.67,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
14,2012,15,2012-12-23,27-071,ARI,,CHI,L 13-28,,11,19,57.89,105,0,1,51.4,5.53,3.16,0,0,,0,0,0,0.0,0,0
15,2012,16,2012-12-30,27-078,ARI,@,SFO,L 13-27,*,19,34,55.88,225,1,1,73.8,6.62,5.88,1,6,6.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
16,2013,3,2013-09-22,27-344,CLE,@,MIN,W 31-27,*,30,54,55.56,321,3,3,68.5,5.94,4.56,1,-2,-2.00,0,0,0,0.0,0,0
17,2013,4,2013-09-29,27-351,CLE,,CIN,W 17-6,*,25,38,65.79,269,2,0,103.9,7.08,8.13,4,7,1.75,0,0,0,0.0,0,0
18,2013,5,2013-10-03,27-355,CLE,,BUF,W 37-24,*,2,4,50.00,25,0,0,69.8,6.25,6.25,1,11,11.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
19,2014,1,2014-09-07,28-329,CLE,@,PIT,L 27-30,*,18,30,60.00,222,1,0,94.0,7.40,8.07,1,-2,-2.00,0,0,0,0.0,0,0
20,2014,2,2014-09-14,28-336,CLE,,NOR,W 26-24,*,24,40,60.00,204,1,0,81.7,5.10,5.60,0,0,,0,0,0,0.0,0,0
21,2014,3,2014-09-21,28-343,CLE,,BAL,L 21-23,*,19,25,76.00,290,1,0,127.1,11.60,12.40,3,-2,-0.67,0,0,0,0.0,0,0
22,2014,4,2014-10-05,28-357,CLE,@,TEN,W 29-28,*,21,37,56.76,291,3,1,97.9,7.86,8.27,1,2,2.00,0,0,0,0.0,0,0
23,2014,5,2014-10-12,28-364,CLE,,PIT,W 31-10,*,8,17,47.06,217,1,0,113.0,12.76,13.94,1,0,0.00,0,0,0,0.0,0,0
24,2014,6,2014-10-19,29-006,CLE,@,JAX,L 6-24,*,16,41,39.02,215,0,1,46.3,5.24,4.15,1,-1,-1.00,0,0,0,0.0,0,0
25,2014,7,2014-10-26,29-013,CLE,,OAK,W 23-13,*,19,28,67.86,275,1,0,111.5,9.82,10.54,2,1,0.50,0,0,0,0.0,0,0
26,2014,8,2014-11-02,29-020,CLE,,TAM,W 22-17,*,21,34,61.76,300,2,2,85.4,8.82,7.35,2,5,2.50,0,0,0,0.0,0,0
27,2014,9,2014-11-06,29-024,CLE,@,CIN,W 24-3,*,15,23,65.22,198,0,0,92.3,8.61,8.61,4,1,0.25,0,0,0,0.0,0,0
28,2014,10,2014-11-16,29-034,CLE,,HOU,L 7-23,*,20,50,40.00,330,1,1,61.2,6.60,6.10,2,1,0.50,0,0,0,0.0,1,0
29,2014,11,2014-11-23,29-041,CLE,@,ATL,W 26-24,*,23,40,57.50,322,0,3,52.3,8.05,4.68,3,12,4.00,0,0,0,0.0,0,0
30,2014,12,2014-11-30,29-048,CLE,@,BUF,L 10-26,*,18,30,60.00,192,0,2,51.0,6.40,3.40,0,0,,0,0,0,0.0,0,0
31,2014,13,2014-12-07,29-055,CLE,,IND,L 24-25,*,13,30,43.33,136,0,2,29.3,4.53,1.53,2,3,1.50,0,0,0,0.0,0,0
32,2014,15,2014-12-21,29-069,CLE,@,CAR,L 13-17,,7,13,53.85,134,1,1,83.5,10.31,8.38,2,19,9.50,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
33,2015,1,2015-09-13,29-335,HOU,,KAN,L 20-27,*,18,34,52.94,236,1,1,72.7,6.94,6.21,0,0,,0,0,0,0.0,0,0
34,2015,4,2015-10-04,29-356,HOU,@,ATL,L 21-48,,17,30,56.67,232,2,0,103.7,7.73,9.07,0,0,,0,0,0,0.0,0,0
35,2015,5,2015-10-08,29-360,HOU,,IND,L 20-27,,24,31,77.42,312,2,1,116.6,10.06,9.90,1,14,14.00,0,0,0,0.0,0,0
36,2015,6,2015-10-18,30-005,HOU,@,JAX,W 31-20,*,24,36,66.67,293,3,0,119.3,8.14,9.81,5,5,1.00,0,0,0,0.0,0,0
,,,36 Games,,,,,21-15-0,,439,761,57.69,5630,27,21,81.3,7.40,6.87,61,94,1.54,1,1,6,0.0,1,0
