
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2005,2,2005-09-18,22-031,DET,@,CHI,L 6-38,,2,6,33.33,20,0,0,43.7,3.33,3.33,0,0,,0
2,2005,11,2005-11-24,22-098,DET,,ATL,L 7-27,,5,11,45.45,43,0,0,56.2,3.91,3.91,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,2008,2,2008-09-14,25-027,DET,,GNB,L 25-48,,2,4,50.00,6,0,0,56.2,1.50,1.50,0,0,,0
4,2008,3,2008-09-21,25-034,DET,@,SFO,L 13-31,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0
5,2008,4,2008-10-05,25-048,DET,,CHI,L 7-34,,13,23,56.52,97,0,1,48.6,4.22,2.26,0,0,,0
6,2008,5,2008-10-12,25-055,DET,@,MIN,L 10-12,*,12,21,57.14,150,1,0,95.3,7.14,8.10,1,0,0.00,0
7,2008,6,2008-10-19,25-062,DET,@,HOU,L 21-28,*,12,25,48.00,265,1,0,99.6,10.60,11.40,2,10,5.00,0
8,2008,7,2008-10-26,25-069,DET,,WAS,L 17-25,*,21,35,60.00,223,1,0,88.2,6.37,6.94,2,17,8.50,0
9,2008,8,2008-11-02,25-076,DET,@,CHI,L 23-27,*,28,47,59.57,292,2,2,74.1,6.21,5.15,2,2,1.00,0
10,2008,14,2008-12-14,25-118,DET,@,IND,L 21-31,*,23,34,67.65,233,1,0,96.8,6.85,7.44,0,0,,0
11,2008,15,2008-12-21,25-125,DET,,NOR,L 7-42,*,10,23,43.48,125,0,2,24.7,5.43,1.52,0,0,,0
12,2008,16,2008-12-28,25-132,DET,@,GNB,L 21-31,*,22,42,52.38,225,2,2,64.1,5.36,4.17,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
13,2010,12,2010-12-02,27-106,HOU,@,PHI,L 24-34,,,,,,,,,,,,,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
