
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2005,2,2005-09-18,21-134,SFO,@,PHI,L 3-42,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,3,3.00,0,0,0,0,,0,,0,0,0.0,0,0
2,2005,4,2005-10-02,21-148,SFO,@,ARI,L 14-31,,6,10,60.00,34,0,0,66.2,3.40,3.40,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
3,2005,5,2005-10-09,21-155,SFO,,IND,L 3-28,*,9,23,39.13,74,0,4,8.5,3.22,-4.61,2,3,1.50,0,0,0,0,,0,,0,0,0.0,0,0
4,2005,6,2005-10-23,21-169,SFO,@,WAS,L 17-52,*,8,16,50.00,92,0,1,41.7,5.75,2.94,2,4,2.00,0,0,0,0,,0,,0,0,0.0,0,0
5,2005,12,2005-12-04,21-211,SFO,,ARI,L 10-17,*,16,24,66.67,185,0,3,50.2,7.71,2.08,4,12,3.00,0,0,0,0,,0,,0,0,0.0,0,0
6,2005,13,2005-12-11,21-218,SFO,@,SEA,L 3-41,*,9,22,40.91,77,0,1,31.8,3.50,1.45,6,20,3.33,0,0,0,0,,0,,0,0,0.0,0,0
7,2005,14,2005-12-18,21-225,SFO,@,JAX,L 9-10,*,8,24,33.33,123,0,1,33.9,5.13,3.25,4,30,7.50,0,0,0,0,,0,,0,0,0.0,0,0
8,2005,15,2005-12-24,21-231,SFO,@,STL,W 24-20,*,12,16,75.00,131,0,0,98.7,8.19,8.19,7,21,3.00,0,0,0,0,,0,,0,0,0.0,0,0
9,2005,16,2006-01-01,21-239,SFO,,HOU,W 20-17,*,16,29,55.17,159,1,1,68.0,5.48,4.62,4,10,2.50,0,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
10,2006,1,2006-09-10,22-126,SFO,@,ARI,L 27-34,*,23,40,57.50,288,1,0,88.3,7.20,7.70,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
11,2006,2,2006-09-17,22-133,SFO,,STL,W 20-13,*,11,22,50.00,233,1,0,103.0,10.59,11.50,3,-1,-0.33,0,0,0,0,,0,,0,0,0.0,0,0
12,2006,3,2006-09-24,22-140,SFO,,PHI,L 24-38,*,27,46,58.70,293,1,0,84.8,6.37,6.80,6,39,6.50,0,0,0,0,,0,,0,0,0.0,0,0
13,2006,4,2006-10-01,22-147,SFO,@,KAN,L 0-41,*,13,25,52.00,92,0,2,27.4,3.68,0.08,4,11,2.75,0,0,0,0,,0,,0,0,0.0,0,0
14,2006,5,2006-10-08,22-154,SFO,,OAK,W 34-20,*,15,19,78.95,165,3,1,120.5,8.68,9.47,2,10,5.00,0,0,0,0,,0,,0,0,0.0,0,0
15,2006,6,2006-10-15,22-161,SFO,,SDG,L 19-48,*,20,31,64.52,214,2,1,92.7,6.90,6.74,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
16,2006,7,2006-10-29,22-175,SFO,@,CHI,L 10-41,*,14,25,56.00,135,1,2,51.2,5.40,2.60,5,23,4.60,0,0,0,0,,0,,0,0,0.0,0,0
17,2006,8,2006-11-05,22-182,SFO,,MIN,W 9-3,*,13,21,61.90,105,0,1,54.7,5.00,2.86,3,4,1.33,0,0,0,0,,0,,0,0,0.0,0,0
