
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
1,2012,9,2012-11-11,23-296,PHI,,DAL,L 23-38,,22,32,68.75,219,1,1,85.3,6.84,6.06,0,0,,0,0,0,0.0,0,0
2,2012,10,2012-11-18,23-303,PHI,@,WAS,L 6-31,*,21,46,45.65,204,0,2,40.5,4.43,2.48,1,0,0.00,0,0,0,0.0,0,0
3,2012,11,2012-11-26,23-311,PHI,,CAR,L 22-30,*,16,21,76.19,119,0,0,89.2,5.67,5.67,1,0,0.00,0,0,0,0.0,0,0
4,2012,12,2012-12-02,23-317,PHI,@,DAL,L 33-38,*,22,34,64.71,251,1,0,96.6,7.38,7.97,0,0,,0,0,0,0.0,0,0
5,2012,13,2012-12-09,23-324,PHI,@,TAM,W 23-21,*,32,51,62.75,381,2,0,98.6,7.47,8.25,3,27,9.00,1,1,6,0.0,0,0
6,2012,14,2012-12-13,23-328,PHI,,CIN,L 13-34,*,16,33,48.48,180,1,1,62.7,5.45,4.70,2,5,2.50,0,0,0,0.0,0,0
7,2012,15,2012-12-23,23-338,PHI,,WAS,L 20-27,*,32,48,66.67,345,1,1,85.9,7.19,6.67,4,10,2.50,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
8,2013,2,2013-09-15,24-238,PHI,,SDG,L 30-33,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,0.0,0,0
9,2013,4,2013-09-29,24-252,PHI,@,DEN,L 20-52,,3,4,75.00,49,1,0,155.2,12.25,17.25,0,0,,0,0,0,0.0,0,0
10,2013,5,2013-10-06,24-259,PHI,@,NYG,W 36-21,,16,25,64.00,197,2,0,114.9,7.88,9.48,3,1,0.33,0,0,0,0.0,0,0
11,2013,6,2013-10-13,24-266,PHI,@,TAM,W 31-20,*,22,31,70.97,296,3,0,133.3,9.55,11.48,3,2,0.67,1,1,6,0.0,0,0
12,2013,7,2013-10-20,24-273,PHI,,DAL,L 3-17,*,11,29,37.93,80,0,0,46.2,2.76,2.76,3,25,8.33,0,0,0,0.0,0,0
13,2013,9,2013-11-03,24-287,PHI,@,OAK,W 49-20,*,22,28,78.57,406,7,0,158.3,14.50,19.50,4,10,2.50,0,0,0,0.0,0,0
14,2013,10,2013-11-10,24-294,PHI,@,GNB,W 27-13,*,12,18,66.67,228,3,0,149.3,12.67,16.00,8,38,4.75,0,0,0,0.0,1,0
15,2013,11,2013-11-17,24-301,PHI,,WAS,W 24-16,*,17,26,65.38,298,0,0,104.3,11.46,11.46,9,47,5.22,1,1,6,0.0,0,0
16,2013,12,2013-12-01,24-315,PHI,,ARI,W 24-21,*,21,34,61.76,237,3,0,112.0,6.97,8.74,9,22,2.44,0,0,0,0.0,0,0
17,2013,13,2013-12-08,24-322,PHI,,DET,W 34-20,*,11,22,50.00,179,1,1,73.9,8.14,7.00,6,23,3.83,1,1,6,0.0,0,0
18,2013,14,2013-12-15,24-329,PHI,@,MIN,L 30-48,*,30,48,62.50,428,3,1,103.5,8.92,9.23,5,41,8.20,0,0,0,0.0,0,0
19,2013,15,2013-12-22,24-336,PHI,,CHI,W 54-11,*,21,25,84.00,230,2,0,131.7,9.20,10.80,2,17,8.50,0,0,0,0.0,0,0
20,2013,16,2013-12-29,24-343,PHI,@,DAL,W 24-22,*,17,26,65.38,263,2,0,124.4,10.12,11.65,5,-5,-1.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
21,2014,1,2014-09-07,25-230,PHI,,JAX,W 34-17,*,27,45,60.00,322,2,1,87.5,7.16,7.04,0,0,,0,0,0,0.0,0,0
22,2014,2,2014-09-15,25-238,PHI,@,IND,W 30-27,*,21,37,56.76,331,1,1,84.4,8.95,8.27,4,22,5.50,0,0,0,0.0,0,0
23,2014,3,2014-09-21,25-244,PHI,,WAS,W 37-34,*,27,41,65.85,325,3,0,114.4,7.93,9.39,4,12,3.00,0,0,0,0.0,0,0
24,2014,4,2014-09-28,25-251,PHI,@,SFO,L 21-26,*,21,43,48.84,195,0,2,42.3,4.53,2.44,1,1,1.00,0,0,0,0.0,0,0
25,2014,5,2014-10-05,25-258,PHI,,STL,W 34-28,*,24,37,64.86,207,2,1,86.2,5.59,5.46,2,13,6.50,0,0,0,0.0,0,0
26,2014,6,2014-10-12,25-265,PHI,,NYG,W 27-0,*,21,34,61.76,248,2,2,79.0,7.29,5.82,2,5,2.50,0,0,0,0.0,1,0
27,2014,7,2014-10-26,25-279,PHI,@,ARI,L 20-24,*,36,62,58.06,411,2,2,75.4,6.63,5.82,2,14,7.00,0,0,0,0.0,0,0
28,2014,8,2014-11-02,25-286,PHI,@,HOU,W 31-21,*,9,12,75.00,124,1,1,100.7,10.33,8.25,1,1,1.00,0,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
29,2015,1,2015-09-13,26-236,STL,,SEA,W 34-31,*,18,27,66.67,297,1,0,115.8,11.00,11.74,4,11,2.75,1,1,6,0.0,0,0
30,2015,2,2015-09-20,26-243,STL,@,WAS,L 10-24,*,17,32,53.13,150,1,0,76.3,4.69,5.31,1,1,1.00,0,0,0,0.0,0,0
31,2015,3,2015-09-27,26-250,STL,,PIT,L 6-12,*,19,28,67.86,197,0,1,73.1,7.04,5.43,1,10,10.00,0,0,0,0.0,0,0
32,2015,4,2015-10-04,26-257,STL,@,ARI,W 24-22,*,16,24,66.67,171,3,0,126.9,7.13,9.63,1,-1,-1.00,0,0,0,0.0,0,0
33,2015,5,2015-10-11,26-264,STL,@,GNB,L 10-24,*,11,30,36.67,141,1,4,23.7,4.70,-0.63,1,2,2.00,0,0,0,0.0,0,0
,,,33 Games,,,,,18-15-0,,631,1034,61.03,7709,52,22,91.9,7.46,7.50,92,354,3.85,5,5,30,0.0,2,0
