
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2012,6,2012-10-14,23-134,ARI,,BUF,L 16-19,,,,,,,,,,,,,,
2,2012,10,2012-11-18,23-169,ARI,@,ATL,L 19-23,,9,20,45.00,64,0,0,52.9,3.20,3.20,0,0,,0
3,2012,11,2012-11-25,23-176,ARI,,STL,L 17-31,*,31,52,59.62,312,0,4,44.7,6.00,2.54,1,1,1.00,0
4,2012,12,2012-12-02,23-183,ARI,@,NYJ,L 6-7,*,10,31,32.26,72,0,1,28.0,2.32,0.87,0,0,,0
5,2012,13,2012-12-09,23-190,ARI,@,SEA,L 0-58,,8,17,47.06,59,0,0,55.8,3.47,3.47,1,-2,-2.00,0
6,2012,14,2012-12-16,23-197,ARI,,DET,W 38-10,*,14,21,66.67,104,0,1,58.4,4.95,2.81,2,8,4.00,0
7,2012,15,2012-12-23,23-204,ARI,,CHI,L 13-28,*,17,30,56.67,141,0,1,55.0,4.70,3.20,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
8,2014,14,2014-12-11,25-192,ARI,@,STL,W 12-6,,4,10,40.00,30,0,0,47.9,3.00,3.00,0,0,,0
9,2014,15,2014-12-21,25-202,ARI,,SEA,L 6-35,*,18,44,40.91,216,0,1,47.2,4.91,3.89,0,0,,0
10,2014,16,2014-12-28,25-209,ARI,@,SFO,L 17-20,*,23,39,58.97,316,2,3,70.0,8.10,5.67,0,0,,0
,,,10 Games,,,,,2-8-0,,134,264,50.76,1314,2,11,50.3,4.98,3.25,4,7,1.75,0
